time,seconds_elapsed,z,y,x
1733141827421792500,0.13779248046875,-0.8536511063575745,-0.3571193814277649,0.08481918275356293
1733141827431832300,0.147832275390625,-0.8429988026618958,-0.3155752718448639,0.2264951765537262
1733141827441894000,0.157893798828125,-0.8291507363319397,-0.2633788585662842,0.3244965970516205
1733141827451975200,0.16797509765625,-0.8216941356658936,-0.22503048181533813,0.37882348895072937
1733141827462074000,0.17807421875,-0.8227593302726746,-0.18987779319286346,0.4075847864151001
1733141827472186600,0.1881865234375,-0.8099765777587891,-0.2175738513469696,0.4193023443222046
1733141827482310100,0.19831005859375,-0.7822805047035217,-0.3592498302459717,0.3979976773262024
1733141827492437000,0.20843701171875,-0.7439321279525757,-0.47962117195129395,0.3415403366088867
1733141827502543400,0.21854345703125,-0.6800181269645691,-0.578687846660614,0.2616478502750397
1733141827512584200,0.228584228515625,-0.6107779741287231,-0.6830806732177734,0.15938548743724823
1733141827522629600,0.238629638671875,-0.5234288573265076,-0.7214290499687195,0.07523208111524582
1733141827532667600,0.248667724609375,-0.3913399875164032,-0.5946663618087769,0.02516612969338894
1733141827542710500,0.25871044921875,-0.2102503627538681,-0.3890763521194458,0.015579032711684704
1733141827552751000,0.268751220703125,-0.008921326138079166,-0.23142187297344208,0.04327509179711342
1733141827562796300,0.27879638671875,0.12529803812503815,-0.21650861203670502,0.10292813926935196
1733141827572834600,0.28883447265625,0.16364642977714539,-0.3326190114021301,0.18708154559135437
1733141827582877700,0.298877685546875,0.11038476973772049,-0.42316383123397827,0.3010614812374115
1733141827592917800,0.308917724609375,-0.012117025442421436,-0.4604469835758209,0.44593316316604614
1733141827602962700,0.318962646484375,-0.15485824644565582,-0.5094476938247681,0.6003919839859009
1733141827613012000,0.329011962890625,-0.2528596818447113,-0.5392742156982422,0.7452636361122131
1733141827623065600,0.339065673828125,-0.27842527627944946,-0.5701659917831421,0.8528521656990051
1733141827633122300,0.349122314453125,-0.23368549346923828,-0.6660369634628296,0.8997224569320679
1733141827643181800,0.359181884765625,-0.16338011622428894,-0.8684312105178833,0.8826786875724792
1733141827653243400,0.369243408203125,-0.1356840580701828,-1.1539136171340942,0.784677267074585
