time,seconds_elapsed,z,y,x
1733141827381847000,0.097846923828125,9.809642791748047,4.0976762771606445,-1.1713632345199585
1733141827391806500,0.107806396484375,10.412981986999512,4.021061897277832,-1.425148606300354
1733141827401780200,0.1177802734375,10.854113578796387,3.8965632915496826,-1.4347254037857056
1733141827411775200,0.127775146484375,11.165359497070312,3.6954503059387207,-1.27191960811615
1733141827421792500,0.13779248046875,11.256339073181152,3.5470097064971924,-1.1569979190826416
1733141827431832300,0.147832275390625,10.949881553649902,3.556586742401123,-1.0468647480010986
1733141827441894000,0.157893798828125,10.561422348022461,3.561375141143799,-1.0133458375930786
1733141827451975200,0.16797509765625,10.020332336425781,3.3889925479888916,-1.128267526626587
1733141827462074000,0.17807421875,9.498396873474121,3.163937568664551,-1.3150153160095215
1733141827472186600,0.1881865234375,9.105149269104004,3.1735143661499023,-1.5065513849258423
1733141827482310100,0.19831005859375,8.544905662536621,3.3219549655914307,-1.5735890865325928
1733141827492437000,0.20843701171875,8.070255279541016,3.441664934158325,-1.7411831617355347
1733141827502543400,0.21854345703125,7.888296127319336,3.5709519386291504,-1.71245276927948
1733141827512584200,0.228584228515625,8.003217697143555,3.5661635398864746,-1.6214730739593506
1733141827522629600,0.238629638671875,8.324040412902832,3.5278561115264893,-1.669357180595398
1733141827532667600,0.248667724609375,8.559270858764648,3.4320881366729736,-1.8950105905532837
1733141827542710500,0.25871044921875,8.942343711853027,3.446453332901001,-2.0482394695281982
1733141827552751000,0.268751220703125,9.047688484191895,3.618835926055908,-1.7747019529342651
1733141827562796300,0.27879638671875,9.062053680419922,3.9923312664031982,-0.9846154451370239
1733141827572834600,0.28883447265625,9.220070838928223,4.48134708404541,-0.12210428714752197
1733141827582877700,0.298877685546875,9.484031677246094,4.79738187789917,0.5009866952896118
1733141827592917800,0.308917724609375,9.699509620666504,4.912303447723389,0.9558850526809692
1733141827602962700,0.318962646484375,9.77133560180664,4.840477466583252,0.8601169586181641
1733141827613012000,0.329011962890625,9.517550468444824,4.75428581237793,0.28969839215278625
1733141827623065600,0.339065673828125,8.942343711853027,4.763862609863281,-0.48602294921875
1733141827633122300,0.349122314453125,8.213907241821289,5.01285982131958,-0.9702502489089966
1733141827643181800,0.359181884765625,7.2125325202941895,5.4013190269470215,-0.7595604658126831
1733141827653243400,0.369243408203125,6.293159008026123,5.746084213256836,0.0933738648891449
1733141827663305700,0.3793056640625,5.626972675323486,5.913678169250488,0.9175778031349182
1733141827673368000,0.3893681640625,5.559935092926025,6.143521785736084,1.5502456426620483
1733141827683413200,0.399413330078125,13.105859756469727,5.698200225830078,8.017582893371582
1733141827693454000,0.4094541015625,12.109273910522461,5.60722017288208,7.830835342407227
1733141827703495200,0.4194951171875,7.049726963043213,7.226299285888672,2.560598611831665
1733141827713536300,0.429536376953125,5.507262229919434,8.040925979614258,0.7260416746139526
1733141827723577300,0.439577392578125,5.823297023773193,6.876745700836182,-0.011971008032560349
1733141827733618400,0.449618408203125,6.508637428283691,6.531980991363525,-1.027711033821106
1733141827743659800,0.45965966796875,6.62355899810791,5.640739440917969,-0.6009446382522583
1733141827753701400,0.469701416015625,6.546944618225098,5.333683013916016,0.026336219161748886
1733141827763743000,0.479742919921875,7.150283336639404,5.32889461517334,0.5057750940322876
1733141827773784800,0.489784912109375,7.452551364898682,5.382165431976318,0.8505401611328125
1733141827783826700,0.49982666015625,7.557896137237549,5.698200225830078,1.0708067417144775
1733141827793868500,0.50986865234375,7.979275703430176,6.04775333404541,0.74040687084198
1733141827803910700,0.51991064453125,8.47786808013916,6.033388137817383,-0.12210428714752197
1733141827813952800,0.529952880859375,8.588001251220703,5.635950565338135,-0.4908113479614258
1733141827823995100,0.5399951171875,7.26101541519165,5.142146587371826,-0.4812345504760742
1733141827834037200,0.550037353515625,6.657077789306641,5.079897403717041,-0.5099649429321289
1733141827844079600,0.56007958984375,7.174225330352783,5.295375823974609,-1.3772644996643066
1733141827854121700,0.570121826171875,6.489483833312988,5.382165431976318,-0.5339069962501526
1733141827864163600,0.58016357421875,7.438186168670654,5.180453777313232,-0.8649053573608398
1733141827874205400,0.590205322265625,8.789113998413086,4.735132217407227,-0.4429273009300232
1733141827884246800,0.600246826171875,9.608530044555664,4.380790710449219,2.0147206783294678
1733141827894288100,0.6102880859375,10.653000831604004,4.730343818664551,5.550358295440674
1733141827904329500,0.62032958984375,11.8411226272583,5.439626216888428,7.768586158752441
1733141827914371000,0.63037109375,11.672930717468262,5.975927352905273,7.304111003875732
1733141827924412700,0.64041259765625,11.016919136047363,6.090848922729492,4.065354347229004
1733141827934454300,0.650454345703125,9.229647636413574,5.760449409484863,1.0995371341705322
1733141827944469800,0.6604697265625,9.41639518737793,5.530605792999268,-0.6105214357376099
1733141827954469400,0.670469482421875,11.45266342163086,4.883573055267334,-2.1775264739990234
1733141827964468700,0.68046875,8.146869659423828,5.19481897354126,-0.33279404044151306
1733141827974469600,0.6904697265625,6.867767810821533,5.233126163482666,-0.2082955539226532
1733141827984473300,0.700473388671875,7.1885905265808105,5.4252610206604,0.17477671802043915
1733141827994481400,0.7104814453125,8.027159690856934,6.1052141189575195,1.0899603366851807
1733141828004495000,0.7204951171875,9.014169692993164,6.608595371246338,2.7958290576934814
1733141828014515000,0.730514892578125,7.519588947296143,6.843226909637451,2.40736985206604
1733141828024546800,0.740546875,6.081871032714844,6.8336501121521,1.9620482921600342
1733141828034588200,0.750588134765625,5.890334606170654,6.962936878204346,1.4347254037857056
1733141828044637400,0.760637451171875,6.379350662231445,7.393893241882324,0.6446388363838196
1733141828054692600,0.770692626953125,7.207744121551514,7.1688385009765625,0.6925228238105774
1733141828064753000,0.7807529296875,7.6297221183776855,6.258443355560303,1.4395138025283813
1733141828074817500,0.790817626953125,7.893084526062012,5.3576250076293945,2.005143880844116
1733141828084885000,0.800885009765625,9.023746490478516,5.1996073722839355,1.7178397178649902
1733141828094954800,0.810954833984375,10.293272018432617,5.463568210601807,0.6542156338691711
1733141828105029600,0.821029541015625,11.36168384552002,5.702988624572754,1.4969745874404907
1733141828115085600,0.83108544921875,10.791864395141602,6.196194171905518,1.4155718088150024
1733141828125141500,0.8411416015625,9.287108421325684,5.779603004455566,1.0324994325637817
1733141828135198200,0.8511982421875,8.343194007873535,6.14831018447876,-0.6488286852836609
1733141828145210400,0.86121044921875,10.83974838256836,5.693411827087402,4.089296340942383
1733141828155229000,0.87122900390625,8.4108304977417,4.534019470214844,4.5154643058776855
1733141828165254000,0.88125390625,6.561309814453125,4.615422248840332,4.261679172515869
1733141828175285200,0.89128515625,5.890334606170654,4.337695121765137,2.9203274250030518
1733141828185322200,0.901322265625,6.2165446281433105,5.779603004455566,-0.20350714027881622
1733141828195362000,0.911362060546875,7.241861820220947,7.575852870941162,-2.364274263381958
1733141828205404200,0.921404052734375,7.725490570068359,7.629123687744141,-1.3964180946350098
1733141828215448600,0.931448486328125,6.657077789306641,8.237251281738281,-0.3471592366695404
1733141828225495300,0.941495361328125,3.4326868057250977,9.233837127685547,0.5871779918670654
1733141828235543600,0.95154345703125,2.297236442565918,8.529343605041504,2.029085874557495
1733141828245593000,0.961593017578125,1.8806453943252563,8.404845237731934,2.584540843963623
1733141828255644000,0.971643798828125,0.5009866952896118,9.291297912597656,1.7561469078063965
1733141828265700000,0.9817001953125,0.24660277366638184,9.023147583007812,1.5119383335113525
1733141828275752700,0.991752685546875,1.96683669090271,7.68658447265625,1.5454572439193726
1733141828285809700,1.0018095703125,4.285621166229248,6.819284915924072,0.9271546006202698
1733141828295836200,1.011836181640625,5.990890979766846,6.076483726501465,0.7930793166160583
1733141828305867800,1.02186767578125,7.5674729347229,6.110002517700195,1.4299370050430298
1733141828315900400,1.031900390625,7.926603317260742,5.851428985595703,2.3786394596099854
1733141828325939000,1.04193896484375,7.802104949951172,5.127781391143799,3.245939016342163
1733141828335978500,1.051978515625,7.65845251083374,4.534019470214844,4.414907932281494
1733141828346023700,1.062023681640625,6.9731125831604,3.9157168865203857,4.879981517791748
1733141828356070000,1.07206982421875,6.36498498916626,3.5039141178131104,4.831499099731445
1733141828366121200,1.082121337890625,6.350619792938232,3.1878795623779297,4.644751071929932
1733141828376169700,1.092169677734375,6.067505836486816,2.9526493549346924,3.7199909687042236
1733141828386222800,1.102222900390625,6.80551815032959,3.3458969593048096,4.2090067863464355
1733141828396253000,1.1122529296875,7.332841396331787,3.575740337371826,3.9456443786621094
1733141828406288100,1.1222880859375,6.494272232055664,4.366425514221191,2.6180596351623535
1733141828416328400,1.132328369140625,6.000467777252197,6.517615795135498,1.8519150018692017
1733141828426374400,1.14237451171875,5.540781497955322,7.705738067626953,1.4778209924697876
1733141828436424700,1.1524248046875,5.603030681610107,6.133944988250732,2.3307554721832275
1733141828446479600,1.162479736328125,5.670068264007568,5.693411827087402,3.5859155654907227
1733141828456503600,1.172503662109375,5.085883140563965,6.200982570648193,4.046200752258301
1733141828466532900,1.182532958984375,5.449801445007324,6.028599739074707,4.003105163574219
1733141828476568000,1.192568115234375,4.927267074584961,6.646902561187744,3.624222755432129
1733141828486609200,1.202609130859375,5.468955039978027,7.178415298461914,2.7670986652374268
1733141828496655600,1.212655517578125,6.537367820739746,7.1257429122924805,2.0482394695281982
1733141828506707500,1.22270751953125,7.428609371185303,6.555922985076904,1.2575544118881226
1733141828516763600,1.232763671875,8.813055992126465,7.350797653198242,-1.6597803831100464
1733141828526823700,1.24282373046875,9.402029991149902,8.337807655334473,-2.756923198699951
1733141828536886800,1.25288671875,9.498396873474121,9.636063575744629,-2.278082847595215
1733141828546951700,1.26295166015625,9.469067573547363,10.182539939880371,-0.17956513166427612
1733141828557017600,1.273017578125,9.603741645812988,9.640851974487305,2.167949676513672
1733141828567082200,1.283082275390625,10.240599632263184,7.796717643737793,2.4791958332061768
1733141828577123800,1.293123779296875,9.843161582946777,5.309741020202637,1.0085574388504028
1733141828587165400,1.30316552734375,10.087369918823242,5.319317817687988,-0.35673606395721436
1733141828597207300,1.313207275390625,10.355521202087402,6.114790916442871,-0.8313865661621094
1733141828607249000,1.323248779296875,10.90678596496582,6.143521785736084,0.33758243918418884
1733141828617290500,1.33329052734375,10.55184555053711,6.320692539215088,2.005143880844116
1733141828627211800,1.343211669921875,9.972448348999023,6.3973069190979,3.9647979736328125
1733141828637142800,1.353142822265625,10.561422348022461,6.929418087005615,4.036623954772949
1733141828647087400,1.36308740234375,11.529278755187988,7.672219276428223,2.9730000495910645
1733141828657048800,1.373048828125,12.16673469543457,8.165425300598145,1.8614917993545532
1733141828667030000,1.383030029296875,12.454038619995117,8.400056838989258,1.4347254037857056
1733141828677032200,1.3930322265625,12.554594993591309,8.605957984924316,1.4299370050430298
1733141828687056400,1.403056396484375,12.477980613708496,8.44315242767334,1.8567034006118774
1733141828697102000,1.41310205078125,12.420519828796387,7.8781208992004395,2.412158250808716
1733141828707168800,1.423168701171875,12.6551513671875,7.082647323608398,2.6665420532226562
1733141828717254100,1.433254150390625,12.707823753356934,6.512827396392822,2.369062662124634
1733141828727356000,1.44335595703125,12.157157897949219,6.646902561187744,1.9572598934173584
1733141828737470700,1.453470703125,10.945093154907227,6.7714009284973145,1.7705121040344238
1733141828747595800,1.463595703125,9.29189682006836,6.656479358673096,1.6412252187728882
1733141828757726700,1.473726806640625,7.423820972442627,6.531980991363525,1.698686122894287
1733141828767860200,1.483860107421875,6.024410247802734,6.110002517700195,1.6747441291809082
1733141828777958000,1.4939580078125,5.670068264007568,5.48272180557251,1.6891093254089355
1733141828787999500,1.50399951171875,6.211756229400635,5.017648220062256,1.622071623802185
1733141828798041000,1.514041015625,6.585251808166504,4.457405090332031,2.62823486328125
1733141828808082700,1.524082763671875,6.661866188049316,4.438251495361328,4.017470359802246
1733141828818124500,1.53412451171875,6.331466197967529,4.3855791091918945,5.296572685241699
1733141828828166100,1.544166259765625,5.727529048919678,4.092887878417969,6.297947406768799
1733141828838207700,1.554207763671875,4.855441093444824,3.8391025066375732,6.508637428283691
1733141828848249600,1.56424951171875,3.6721067428588867,3.7050271034240723,5.990890979766846
1733141828858291200,1.574291259765625,2.167949676513672,3.3698389530181885,5.0715179443359375
1733141828868332800,1.584332763671875,0.5201402902603149,3.6571431159973145,3.648164749145508
1733141828878374400,1.59437451171875,-0.8984242081642151,3.8965632915496826,2.412158250808716
1733141828888416300,1.604416259765625,-2.565387010574341,3.8821980953216553,1.866280198097229
1733141828898457900,1.614457763671875,-4.496310710906982,3.575740337371826,2.3738510608673096
1733141828908499500,1.62449951171875,-5.559935092926025,3.293224334716797,2.8820202350616455
1733141828918541000,1.634541015625,-5.277419090270996,3.2549171447753906,3.1453824043273926
1733141828928583000,1.6445830078125,-3.8157589435577393,3.139995574951172,4.017470359802246
1733141828938624500,1.65462451171875,-2.072181463241577,3.3315317630767822,4.8602294921875
1733141828948666400,1.664666259765625,-1.1522095203399658,3.977966070175171,4.6734819412231445
1733141828958708000,1.6747080078125,-1.4826093912124634,5.065532207489014,3.025672435760498
1733141828968749600,1.68474951171875,-3.2794578075408936,6.086060523986816,0.6206967830657959
1733141828978791400,1.69479150390625,-5.694010257720947,6.0621185302734375,-1.0660183429718018
1733141828988833300,1.704833251953125,-8.142081260681152,6.18182897567749,-1.755548357963562
1733141828998875100,1.714875244140625,-10.049062728881836,6.843226909637451,-1.449090600013733
1733141829008916700,1.724916748046875,-11.380837440490723,7.91163969039917,-0.8313865661621094
1733141829018958600,1.73495849609375,-13.086706161499023,9.047089576721191,0.2944868206977844
1733141829029000200,1.745000244140625,-15.525200843811035,9.592967987060547,1.0899603366851807
1733141829039041800,1.755041748046875,-17.0389347076416,10.043676376342773,-0.40940847992897034
1733141829049083400,1.76508349609375,-17.316661834716797,10.642226219177246,-1.6837223768234253
1733141829059125200,1.775125244140625,-16.708534240722656,10.402806282043457,-1.7459715604782104
1733141829069166800,1.785166748046875,-14.83507251739502,9.779715538024902,-0.5674257874488831
1733141829079208400,1.79520849609375,-11.98477554321289,9.133280754089355,0.9750386476516724
1733141829089250000,1.80525,-9.430760383605957,8.836400032043457,2.345120668411255
1733141829099292000,1.8152919921875,-7.5866265296936035,8.687360763549805,3.135805606842041
1733141829109333500,1.82533349609375,-6.321889400482178,8.548497200012207,3.336918592453003
1733141829119375000,1.835375,-4.9799394607543945,8.423998832702637,3.1980550289154053
1733141829129416700,1.845416748046875,-3.710414171218872,8.400056838989258,3.1501708030700684
1733141829139339800,1.85533984375,-2.718616008758545,8.491036415100098,3.183689594268799
1733141829149272000,1.86527197265625,-1.568800687789917,8.486248016357422,3.514089584350586
1733141829159218000,1.875218017578125,-0.4429273009300232,8.577227592468262,4.271255970001221
1733141829169180400,1.885180419921875,0.05506663769483566,9.013570785522461,4.793191909790039
1733141829179162600,1.89516259765625,0.17477671802043915,9.636063575744629,4.918288707733154
1733141829189165300,1.905165283203125,0.9798270463943481,10.043676376342773,4.730942726135254
1733141829199189800,1.915189697265625,1.866280198097229,10.139444351196289,4.7405195236206055
1733141829209235700,1.925235595703125,3.092710018157959,9.93354320526123,4.793191909790039
1733141829219302100,1.93530224609375,4.558559894561768,9.55466079711914,4.67827033996582
1733141829229387000,1.945386962890625,5.660491466522217,9.4014310836792,4.548983097076416
1733141829239483100,1.955483154296875,5.789778232574463,9.382277488708496,4.596867084503174
1733141829249592800,1.9655927734375,5.698798656463623,9.387065887451172,4.568136692047119
1733141829259712800,1.975712646484375,6.647500991821289,9.142857551574707,4.252102375030518
1733141829269839400,1.98583935546875,8.860940933227539,8.769362449645996,3.643376350402832
1733141829279969300,1.99596923828125,11.376049041748047,8.265981674194336,2.8580782413482666
1733141829290084000,2.006083984375,13.19205093383789,7.5902180671691895,2.6228480339050293
1733141829300126000,2.0161259765625,13.51766300201416,7.0156097412109375,3.140594005584717
1733141829310167300,2.026167236328125,12.683881759643555,6.613383769989014,3.605069160461426
1733141829320209000,2.036208984375,11.481393814086914,6.215347766876221,3.9169139862060547
1733141829330250500,2.04625048828125,10.068216323852539,5.841852188110352,3.892971992492676
1733141829340292000,2.0562919921875,8.846575736999512,5.333683013916016,3.758896589279175
1733141829350333700,2.066333740234375,7.907449722290039,4.993706226348877,3.5045127868652344
1733141829360375300,2.076375244140625,6.489483833312988,4.376002311706543,3.9264907836914062
1733141829370417000,2.0864169921875,5.047575950622559,3.604470729827881,4.596867084503174
1733141829380458200,2.096458251953125,3.50930118560791,3.1735143661499023,4.9565958976745605
