time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1732621168032689400,0.144689453125,-0.9826933741569519,-0.16658847033977509,0.0049187419936060905,0.08085674792528152,-0.018286284059286118,-0.334403932094574,2.9743146896362305
1732621168042718700,0.15471875,-0.9816848039627075,-0.17424461245536804,0.0049348450265824795,0.07687290012836456,-0.018204892054200172,-0.3499653935432434,2.982078790664673
1732621168052757000,0.164757080078125,-0.9813392162322998,-0.17776326835155487,0.004673390183597803,0.07315529137849808,-0.017971018329262733,-0.3571183681488037,2.9895315170288086
1732621168062804200,0.17480419921875,-0.9817004799842834,-0.17735949158668518,0.0035012965090572834,0.0692496970295906,-0.018875611945986748,-0.3561972379684448,2.997347116470337
1732621168072859600,0.184859619140625,-0.9823326468467712,-0.17540933191776276,0.0014550385531038046,0.06520739942789078,-0.021326744928956032,-0.3520367443561554,3.0052335262298584
1732621168082922200,0.194922119140625,-0.9829224944114685,-0.17353187501430511,-0.0010621630353853106,0.06122833862900734,-0.024828799068927765,-0.347987562417984,3.0128047466278076
1732621168092991000,0.204990966796875,-0.983275830745697,-0.17294423282146454,-0.004769474267959595,0.05688738077878952,-0.030896473675966263,-0.3464502692222595,3.0206048488616943
1732621168103064600,0.215064697265625,-0.9833626747131348,-0.17369750142097473,-0.009957090951502323,0.05222921445965767,-0.04013664275407791,-0.3475285768508911,3.0284204483032227
1732621168113141500,0.2251416015625,-0.9833438992500305,-0.17488856613636017,-0.015949135646224022,0.04684378206729889,-0.050846971571445465,-0.34953075647354126,3.0374104976654053
1732621168123220200,0.23522021484375,-0.9832406640052795,-0.17632874846458435,-0.022652070969343185,0.04040861129760742,-0.06268026679754257,-0.3521498441696167,3.048288583755493
1732621168133304000,0.245303955078125,-0.9829850792884827,-0.17819665372371674,-0.03028094582259655,0.03270024061203003,-0.0760154128074646,-0.35580912232398987,3.0614101886749268
1732621168143346000,0.255345947265625,-0.9825519323348999,-0.1804109811782837,-0.0382191427052021,0.024141771718859673,-0.08969118446111679,-0.3604346215724945,3.0761098861694336
1732621168153392600,0.265392578125,-0.9819742441177368,-0.18289031088352203,-0.04515658691525459,0.01544857956469059,-0.10119625180959702,-0.36590224504470825,3.0913920402526855
1732621168163430000,0.275429931640625,-0.9813131093978882,-0.18552331626415253,-0.05053381621837616,0.007214582059532404,-0.10954876244068146,-0.3718973696231842,3.1062605381011963
1732621168173472000,0.285471923828125,0.9806192517280579,0.18816061317920685,0.05460143834352493,0.00035917264176532626,-0.1153307780623436,-0.3780050277709961,3.1202404499053955
1732621168183513300,0.295513427734375,0.9799452424049377,0.19062145054340363,0.057571202516555786,0.007504928857088089,-0.118880994617939,-0.3838157653808594,3.133784770965576
1732621168193559300,0.305559326171875,0.9793252348899841,0.19287008047103882,0.059378426522016525,0.014051743783056736,-0.12013202160596848,-0.38918426632881165,-3.136601686477661
1732621168203594500,0.315594482421875,0.9787859320640564,0.19496338069438934,0.0598846971988678,0.019524382427334785,-0.1189974844455719,-0.39411723613739014,-3.1254875659942627
1732621168213629700,0.325629638671875,0.9782429933547974,0.1972648799419403,0.05963977426290512,0.023881759494543076,-0.11668648570775986,-0.39932286739349365,-3.1164145469665527
1732621168223665700,0.335665771484375,0.977591335773468,0.2000967413187027,0.059325456619262695,0.02751277945935726,-0.11449708789587021,-0.40551289916038513,-3.108883857727051
1732621168233707000,0.34570703125,0.9767974019050598,0.2030586153268814,0.06045154109597206,0.03129837289452553,-0.11526795476675034,-0.41203877329826355,-3.1016457080841064
1732621168243753500,0.35575341796875,0.9758943915367126,0.20601941645145416,0.06271477043628693,0.03539710491895676,-0.11828949302434921,-0.41867056488990784,-3.0942399501800537
1732621168253804800,0.3658046875,0.9751552939414978,0.20862853527069092,0.06388169527053833,0.0382811613380909,-0.11947433650493622,-0.4244079887866974,-3.0888895988464355
1732621168263843300,0.37584326171875,0.9748819470405579,0.21026523411273956,0.06270533055067062,0.03823363035917282,-0.11695921421051025,-0.42768174409866333,-3.0886220932006836
1732621168273881600,0.385881591796875,0.9751861691474915,0.20762230455875397,0.06492944061756134,0.0410982109606266,-0.1204395517706871,-0.42275863885879517,-3.083228826522827
1732621168283925000,0.395925048828125,0.974520742893219,0.21125417947769165,0.0625663623213768,0.04202936962246895,-0.11488126218318939,-0.4301447868347168,-3.0805118083953857
1732621168293973200,0.40597314453125,0.9733080863952637,0.21443814039230347,0.0670907124876976,0.04675942659378052,-0.12234708666801453,-0.4375295341014862,-3.0728158950805664
1732621168304025600,0.416025634765625,0.9714680314064026,0.2200251817703247,0.07104591280221939,0.05283189192414284,-0.12783031165599823,-0.4500403106212616,-3.062230348587036
1732621168314081800,0.426081787109375,0.9693827629089355,0.2260933816432953,0.07488881051540375,0.05975408852100372,-0.1325133889913559,-0.4637351334095001,-3.049797296524048
1732621168324140500,0.436140625,0.9671458005905151,0.23243406414985657,0.07824736833572388,0.06693816184997559,-0.13583597540855408,-0.478074848651886,-3.0365395545959473
1732621168334199800,0.44619970703125,0.9648158550262451,0.23829250037670135,0.08224400877952576,0.07471923530101776,-0.14008888602256775,-0.4916795790195465,-3.0222175121307373
1732621168344260600,0.456260498046875,0.9624233841896057,0.24356327950954437,0.08701102435588837,0.08274774253368378,-0.14577510952949524,-0.504331111907959,-3.007678508758545
1732621168354321700,0.46632177734375,0.9599946737289429,0.24916072189807892,0.09037522226572037,0.09034082293510437,-0.14840669929981232,-0.5175069570541382,-2.9932827949523926
1732621168364377000,0.476377197265625,0.9577539563179016,0.2539675831794739,0.09329766035079956,0.09748514741659164,-0.15021584928035736,-0.528996467590332,-2.9794771671295166
1732621168374418000,0.48641796875,0.9554677605628967,0.25738850235939026,0.09814555197954178,0.10582996904850006,-0.15561111271381378,-0.5382407903671265,-2.9639666080474854
1732621168384459000,0.496458984375,0.953178346157074,0.26047831773757935,0.10186194628477097,0.115005262196064,-0.15785111486911774,-0.5468438267707825,-2.945797920227051
1732621168394499800,0.506499755859375,0.9511209726333618,0.26348423957824707,0.10266441851854324,0.12411694973707199,-0.1533992439508438,-0.5547085404396057,-2.925818681716919
1732621168404540700,0.516540771484375,0.9496403932571411,0.26589542627334595,0.10067109018564224,0.1317119002342224,-0.14353100955486298,-0.5604049563407898,-2.90732741355896
1732621168414581800,0.526581787109375,0.9488339424133301,0.26602891087532043,0.10006678849458694,0.13758417963981628,-0.13828931748867035,-0.5613974928855896,-2.893521785736084
1732621168424622800,0.536622802734375,0.9462211728096008,0.2711758017539978,0.1012062355875969,0.1445215344429016,-0.1350921094417572,-0.5733358263969421,-2.878343105316162
1732621168434546700,0.546546630859375,0.9443934559822083,0.2761339247226715,0.098836749792099,0.14866866171360016,-0.1256406605243683,-0.5834973454475403,-2.8670880794525146
1732621168444480000,0.55647998046875,0.9423932433128357,0.2808241546154022,0.0993066355586052,0.15222012996673584,-0.1229885146021843,-0.593814492225647,-2.858980417251587
1732621168454426600,0.566426513671875,0.9406934976577759,0.28362008929252625,0.10205023735761642,0.15569548308849335,-0.12603066861629486,-0.6008898019790649,-2.852638006210327
1732621168464385300,0.57638525390625,0.9394910335540771,0.2852720022201538,0.10399550199508667,0.1586235761642456,-0.12791797518730164,-0.6053054928779602,-2.8470587730407715
1732621168474363400,0.58636328125,0.9381387829780579,0.2858920395374298,0.1073138415813446,0.16323330998420715,-0.13200777769088745,-0.6082683205604553,-2.838536024093628
1732621168484362800,0.59636279296875,0.9375202059745789,0.28309234976768494,0.11054067313671112,0.16939713060855865,-0.1357489824295044,-0.6043898463249207,-2.8264548778533936
1732621168494384000,0.606384033203125,0.9371227622032166,0.2784046232700348,0.11574805527925491,0.17576736211776733,-0.14451630413532257,-0.5973920226097107,-2.81534743309021
1732621168504427500,0.616427490234375,0.9353901147842407,0.2756761610507965,0.12246841937303543,0.18452511727809906,-0.15447086095809937,-0.5955045223236084,-2.799541711807251
1732621168514492200,0.6264921875,0.9328505992889404,0.27436351776123047,0.12871259450912476,0.19480115175247192,-0.16180233657360077,-0.5968344807624817,-2.7797317504882812
1732621168524575700,0.63657568359375,0.9301611185073853,0.27409863471984863,0.13297224044799805,0.2049112468957901,-0.16432417929172516,-0.5997145175933838,-2.758835792541504
1732621168534676200,0.64667626953125,0.927085816860199,0.2766776382923126,0.1351269632577896,0.21378040313720703,-0.16177140176296234,-0.6074589490890503,-2.739131212234497
1732621168544790500,0.65679052734375,0.9239521026611328,0.28079861402511597,0.1364806741476059,0.22099240124225616,-0.1577909290790558,-0.6177608966827393,-2.722494602203369
1732621168554915000,0.6669150390625,0.9204068779945374,0.2857796549797058,0.1391751915216446,0.22762131690979004,-0.15673524141311646,-0.6303476095199585,-2.707907199859619
1732621168565046300,0.67704638671875,0.9165390729904175,0.2906472086906433,0.14353854954242706,0.2342585325241089,-0.15935823321342468,-0.643537700176239,-2.6943490505218506
1732621168575180300,0.68718017578125,0.9120473265647888,0.29440873861312866,0.15140321850776672,0.24201291799545288,-0.16955524682998657,-0.6564549803733826,-2.680708646774292
1732621168585167000,0.6971669921875,0.9074217677116394,0.2961966395378113,0.16005326807498932,0.2514682412147522,-0.18098406493663788,-0.6662561893463135,-2.663688898086548
