time,seconds_elapsed,z,y,x
1732276345460019200,0.136019287109375,0.03608476743102074,0.5921363830566406,0.3744294047355652
1732276345470088400,0.14608837890625,0.13195574283599854,0.4323514401912689,0.42023444175720215
1732276345480157700,0.15615771484375,0.21823962032794952,0.2523270845413208,0.6066502332687378
1732276345490202400,0.166202392578125,0.22463101148605347,0.033954303711652756,0.8878717422485352
1732276345500243500,0.176243408203125,0.23421810567378998,-0.44659894704818726,1.112635850906372
1732276345510284800,0.186284912109375,0.21717438101768494,-0.6937330365180969,1.3384653329849243
1732276345520326000,0.196325927734375,0.24806614220142365,-0.6979939341545105,1.5770775079727173
1732276345530367200,0.2063671875,0.3375457227230072,-0.5691007375717163,1.7805370092391968
1732276345540408600,0.21640869140625,0.404655396938324,-0.20998406410217285,1.8913211822509766
1732276345550449700,0.22644970703125,0.37376365065574646,0.20865251123905182,1.8582990169525146
1732276345560491000,0.236490966796875,0.1681736707687378,0.23421810567378998,1.5792080163955688
1732276345570532000,0.246531982421875,-0.08854749798774719,-0.3250292241573334,1.1190272569656372
1732276345580573000,0.256572998046875,-0.2685718834400177,-0.8130391240119934,0.7472609877586365
1732276345590614000,0.266614013671875,-0.4102478623390198,-0.9334104657173157,0.44366955757141113
1732276345600654800,0.27665478515625,-0.5263582468032837,-0.7714950442314148,0.1699046641588211
1732276345610696000,0.286696044921875,-0.5955983996391296,-0.4177044928073883,-0.06764229387044907
1732276345620737000,0.296737060546875,-0.6307511329650879,0.017975807189941406,-0.2785584330558777
1732276345630778400,0.3067783203125,-0.6552514433860779,0.38441595435142517,-0.4468652606010437
1732276345640819500,0.3168193359375,-0.6797518134117126,0.4643084406852722,-0.5331491231918335
1732276345650860800,0.32686083984375,-0.7159697413444519,0.32156720757484436,-0.5416709780693054
1732276345660902000,0.33690185546875,-0.7266221046447754,0.057389430701732635,-0.5043878555297852
1732276345670943200,0.346943115234375,-0.6669690012931824,-0.2270277887582779,-0.43301722407341003
1732276345680984800,0.35698486328125,-0.5093145370483398,-0.343138188123703,-0.30199354887008667
1732276345691026200,0.367026123046875,-0.2259625494480133,-0.2664414048194885,-0.1294258087873459
1732276345701067500,0.377067626953125,0.15112993121147156,-0.1844184696674347,-0.0079892473295331
1732276345711108900,0.38710888671875,0.3268933892250061,-0.4519250988960266,-0.044207170605659485
