time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1731409618676850400,0.449850341796875,1.0392139783282537,0.08688309788485131,0.4939639377603242,-0.0027985081398372064,0.8637926190462192,0.04809656547539978,0.1989232152670007
1731409618686871600,0.45987158203125,1.045437273247714,0.08803023114289689,0.4965764714839909,-0.002658348317059329,0.862115068051007,0.049194823123856,0.20201357144630008
1731409618696892400,0.469892333984375,1.0503538967050596,0.08889035627473182,0.4986448396090185,-0.002324596128251632,0.8607755809897107,0.050171772482708675,0.2044872166775632
1731409618706913500,0.47991357421875,1.053386944472959,0.08963220828870792,0.49989666124560633,-0.002426516767159757,0.8599398112747658,0.05072368788697695,0.2063306972042347
1731409618716933400,0.489933349609375,1.0548450582852025,0.09042740780340613,0.5004527023988748,-0.0030790242867871466,0.8595226721829822,0.0508983407932621,0.20788739049174346
1731409618726954500,0.49995458984375,1.0553036985978,0.0912967980676387,0.5005736211024071,-0.003780739818904745,0.8593527199393289,0.051028811278033916,0.20952944266814647
1731409618736975400,0.509975341796875,1.0553739563208904,0.09228446084822015,0.5005241795920375,-0.004337415203153913,0.8592605657324688,0.051288554147947446,0.21150859952750253
1731409618746995500,0.519995361328125,1.0556799443412515,0.09344534367097868,0.5005692750493633,-0.004698831013530605,0.8590795718834208,0.05177641739910537,0.2140194371349582
1731409618757016300,0.530016357421875,1.0564930873074896,0.09472854912954039,0.5008312739078684,-0.004758581247272664,0.8587396813972293,0.05254159147473736,0.2170228555590995
1731409618767037400,0.540037353515625,1.0576866832761245,0.09597446455356458,0.5012697489367469,-0.0044060949781510594,0.858283267707052,0.05354788445932301,0.2202057642895417
1731409618777058600,0.55005859375,1.0589284685914138,0.09707718555367172,0.501743806349155,-0.0038458908960526607,0.857816095116421,0.05459518532621198,0.2231825311091439
1731409618787078400,0.560078369140625,1.0600040213795872,0.09808313931546273,0.5021484951788391,-0.0034132511561778375,0.8574065278098245,0.05550344989273762,0.2258513739840013
1731409618797099500,0.570099609375,1.0608505808281714,0.09901677481750737,0.5024580632980237,-0.003031483307761159,0.8570640687530432,0.05632644281848785,0.228309063697512
1731409618807120600,0.58012060546875,1.0616439002431295,0.09985083653793671,0.5027567594681093,-0.002477603326639632,0.8567351733112262,0.05718766475784319,0.23063362543598548
1731409618817141500,0.5901416015625,1.0625254691824302,0.10058854399022746,0.5031030531373962,-0.00181275666326216,0.8563865899963226,0.05806311990488949,0.23280609846609723
1731409618827161600,0.60016162109375,1.0634820037151305,0.10125765568970427,0.5034799006202266,-0.0013252700696282065,0.8560358365697193,0.05880212881084434,0.23472110177308664
1731409618837182500,0.610182373046875,1.0644015257555348,0.10187195901204861,0.5038333704937453,-0.0011730030099088061,0.855719602305128,0.05931416166190031,0.23630978742794262
1731409618847203600,0.62020361328125,1.0651646457421657,0.10233256499008436,0.5041234416851103,-0.0012397664020746338,0.8554739541945373,0.059599415783961635,0.23740027382122272
1731409618857223400,0.630223388671875,1.0657792641951553,0.10257505909207844,0.5043618801466621,-0.0014173045761367755,0.855298483136487,0.05968239007895663,0.23790549043851994
1731409618867244500,0.64024462890625,1.066453883585056,0.10252304312871058,0.5046526564101331,-0.0014161089916280352,0.855132067297961,0.0596988520086501,0.23783163308629066
1731409618877265400,0.650265380859375,1.0673745229521825,0.10218516831560781,0.5050826049939353,-0.000986318719214064,0.8549107574767637,0.05981047535626447,0.23735937434427645
1731409618887286500,0.66028662109375,1.068339181328711,0.10157822725076665,0.5055757761785574,0.00022485504668113255,0.8546631125025685,0.060216455400061195,0.23672300906769544
1731409618897306400,0.670306396484375,1.0690816763989033,0.10081509817613962,0.5060081537604659,0.002150908254768876,0.8544471988102464,0.060926961882112024,0.23612964786396062
1731409618907327500,0.680327392578125,1.0696430152424987,0.10011692491144185,0.5063604763401184,0.0041529828076982,0.8542645254710942,0.06170725174715922,0.23572181628109887
1731409618917348400,0.690348388671875,1.0700635159082164,0.09963529165969558,0.5066277619573482,0.005859313590148976,0.8541093653776848,0.06243543178146828,0.23563647317384384
1731409618927368400,0.700368408203125,1.070167373843585,0.09937039530013574,0.506737043786646,0.007305462575112537,0.85402511608794,0.06312017070144829,0.23588162120025336
1731409618937389600,0.7103896484375,1.0697434034255673,0.09928892053825569,0.5066005026245199,0.008468741764737359,0.8540715770325124,0.06371412154800717,0.23634921270933934
1731409618947410700,0.72041064453125,1.0687144713722685,0.09934176175176573,0.5061901707878371,0.009390834189116798,0.8542717083833933,0.06420672041600575,0.2369421712740662
1731409618957431600,0.730431640625,1.0672338220486126,0.09949719642669203,0.5055768341159403,0.01018399272854865,0.8545829891730936,0.06465405554022016,0.23766345886537826
1731409618967451600,0.74045166015625,1.0655749117547786,0.09971473301447698,0.5048831380911499,0.010964897843793446,0.8549326282497123,0.0651179153559832,0.2385074919258146
1731409618977472500,0.750472412109375,1.063879750046948,0.09990665104914899,0.5041768904369709,0.01178241554780235,0.8552912353026351,0.06558445909946183,0.2393085142474317
1731409618987493600,0.76049365234375,1.0622085440780247,0.09992866140737319,0.5034945413260875,0.012683547436717294,0.8556585239280288,0.06600031832718843,0.2397617741225039
1731409618997514500,0.770514404296875,1.0606122005249203,0.09966845143557128,0.5028671727894455,0.013740282853277172,0.8560310863944954,0.06634523093767603,0.23965166700044038
1731409619007534600,0.78053466796875,1.0591140300878439,0.09909658960328088,0.502306206992368,0.014956278508212701,0.8564064152493368,0.06660656299053681,0.23891407898684147
1731409619017555500,0.790555419921875,1.05768194432683,0.09820652761263528,0.501799588895009,0.016393370072079305,0.8567896204752415,0.06681465671324306,0.23756817464943272
1731409619027576300,0.800576416015625,1.0562841092203326,0.09706248573580432,0.5013269181435862,0.01799955626842125,0.8571840768418553,0.06697562894239308,0.2357313851910746
1731409619037596400,0.810596435546875,1.0548980399933474,0.09574324455014933,0.5008722040857394,0.019756005531720973,0.857586640213773,0.0671235643284395,0.23357499323605346
1731409619047617500,0.820617431640625,1.05352683633979,0.09442037101894944,0.5004180212575104,0.021417866102760665,0.8579909537042306,0.06721803480718448,0.23135628266562383
1731409619057638400,0.830638427734375,1.0521810870928356,0.09326548326150919,0.4999472463428027,0.02261235050792872,0.8583972879291327,0.06714517216671831,0.22925878376691183
1731409619067659500,0.840659423828125,1.051666859214097,0.09273271994153792,0.4997475043144726,0.022323240858833183,0.8586109036623829,0.06663702948764864,0.22781141471740388
1731409619077679400,0.850679443359375,1.0532887529180983,0.09327048668011435,0.5003374741707818,0.02007457154493793,0.858276229880852,0.06576421362755433,0.22787942965040192
1731409619087700500,0.860700439453125,1.0564789966422046,0.09467663253129883,0.5015237736647736,0.01715330167596626,0.8574791784388388,0.06511361513575166,0.22969293520522574
1731409619097721600,0.8707216796875,1.059520471877694,0.09653284750700143,0.5026206029540237,0.014425517871882884,0.8566510274375982,0.06483105151577871,0.23265394059222225
1731409619107741700,0.88074169921875,1.0611596749414411,0.09844849091048004,0.5031378570877544,0.01254917899449018,0.8561176667153706,0.06498341693656734,0.23614691040861588
1731409619117762600,0.890762451171875,1.0611957461450747,0.10022889402876542,0.5030053226860874,0.011540965331305268,0.8559534304148892,0.06544868221356416,0.23971378209429017
1731409619127783400,0.900783447265625,1.060033806293445,0.10189287118773087,0.5023738666077394,0.010729877736617462,0.8560950229848899,0.06587527171052768,0.2430334049648869
1731409619137804500,0.910804443359375,1.0583536656601817,0.10343165837902542,0.5015191542925376,0.009678551334458,0.8563979665598689,0.06605178215588366,0.24587983511435413
1731409619147824600,0.92082470703125,1.0568346110909534,0.10486059477202497,0.5007195543434095,0.008103483385690804,0.8567058892909661,0.06587244508774376,0.24817638010907955
1731409619157845500,0.930845458984375,1.0558377911766046,0.10620281482983202,0.5001201493038742,0.005804771061608942,0.856937275882729,0.06526310613721677,0.24988970384318202
1731409619167866400,0.940866455078125,1.0553035601419922,0.10741143939176724,0.49971413711748164,0.0032123083104348077,0.8570857335246417,0.0644401974780233,0.25115715993184445
1731409619177887500,0.950887451171875,1.0549043028333693,0.10846972881044782,0.49937905159661344,0.0007560974400220911,0.8572092094202692,0.06361761214263291,0.25216503449338484
1731409619187907600,0.960907470703125,1.054301959221966,0.10947352876818658,0.49896583107874143,-0.0015235101803634731,0.8573788174555936,0.06284978116083996,0.25313507943637353
1731409619197928400,0.970928466796875,1.053368264002213,0.11058048737675501,0.49840194150285216,-0.0037943072880367514,0.8576176946840869,0.06212256051980104,0.25432850925852357
1731409619207949300,0.98094921875,1.0521451983249237,0.11200194861281747,0.4976745416739323,-0.0064325236396757185,0.8579115378035137,0.06134561804171493,0.25602365805544747
1731409619217969400,0.990969482421875,1.0507892840508188,0.11390308294290245,0.49682274696025147,-0.009772105350236149,0.8582195961495137,0.060434314141622335,0.25842482433291497
1731409619227990300,1.000990234375,1.0494162716581235,0.11636075386759677,0.4958765506018765,-0.014047852575273438,0.85851576036767,0.05930678842942825,0.2615858458450281
1731409619238011600,1.01101171875,1.048088652171949,0.11946097610425566,0.4948351472688406,-0.019614244796808216,0.8587926061100246,0.05781445678213071,0.26551023340252317
1731409619248032500,1.021032470703125,1.0467171676881242,0.12328796964923561,0.4936405046148261,-0.026529628248696955,0.8590616268004185,0.05596626153293143,0.27035997695570935
1731409619258052600,1.031052490234375,1.0449912768380327,0.12786221699963668,0.4921451947998471,-0.03477206228542615,0.8593915525031426,0.053762442110392966,0.27618297687608306
1731409619268073500,1.041073486328125,1.0425372143303617,0.13319482416109749,0.49017526902095804,-0.04425035437750725,0.8598620212356125,0.05123024730646905,0.283046213578379
1731409619278094600,1.051094482421875,1.0392998622494893,0.13915638574184966,0.487732501142168,-0.0542396229235927,0.8604538299184102,0.04870078706624548,0.2910739891385185
1731409619288114400,1.061114501953125,1.0355820356182113,0.1455288341305566,0.4849867514393478,-0.06404171015534335,0.8610749681590758,0.04646691062916158,0.30018207484100656
1731409619298135600,1.071135498046875,1.031909040932517,0.1521394062196017,0.4821864486549877,-0.07342547369512004,0.8616034683694728,0.044602460225037326,0.31012857892003065
1731409619308156400,1.081156494140625,1.0288249814091817,0.15886931905738425,0.4795695684765636,-0.08254876535598485,0.8619308240956118,0.04299846338962915,0.320572804461147
1731409619318177500,1.091177490234375,1.0267146375380187,0.16565484149000181,0.47729197969850834,-0.09174635509222821,0.8619924857390774,0.04146947275404829,0.33119418926152183
1731409619328197400,1.101197265625,1.0254770734170549,0.1719851053609133,0.4754192527575505,-0.10032871973568153,0.8618519086321255,0.040112759826139856,0.341172390410815
1731409619338218500,1.111218505859375,1.0335790612655167,0.1763035674766574,0.4779383324468082,-0.10603181248515618,0.8595805533664174,0.040166857171073635,0.34850046229168263
1731409619348239400,1.1212392578125,1.0327754801919673,0.1795207389698058,0.4768587695167522,-0.11058087415367786,0.8595511762397395,0.03936889998799072,0.35347636901995405
1731409619358260500,1.131260498046875,1.0325378910657992,0.18213293570171077,0.47612580420165973,-0.11468999978599359,0.859446037198644,0.038527998559773444,0.3573097960709538
1731409619368280300,1.1412802734375,1.0327298010070372,0.1839308651687581,0.4757844860925066,-0.11718227105089739,0.8592677872628255,0.03817764620890014,0.36015618135192784
1731409619378301400,1.151301513671875,1.0335347459328308,0.18494911419151114,0.4758931118112549,-0.11845879182366628,0.858991162667132,0.03812857732575722,0.3618762235785563
1731409619388322600,1.161322509765625,1.0352918020282162,0.18559480283515095,0.4764735452988871,-0.11962111246730017,0.8585345897747495,0.038027017671339015,0.36282512737738637
1731409619398342700,1.1713427734375,1.0377708965030972,0.18629507332056458,0.47732599386809155,-0.12125619277062386,0.8579207609881222,0.037764933815902624,0.36366849854156114
1731409619408363500,1.181363525390625,1.0402424958982148,0.18743806387645545,0.47804597227534174,-0.12388563443464745,0.8572954472120312,0.03719782548590845,0.3649944808399446
1731409619418384600,1.191384521484375,1.042288383629628,0.18935190519122347,0.4783662230659449,-0.12807515291315574,0.856740686002208,0.036154650431950715,0.36724048751401606
1731409619428405500,1.201405517578125,1.044385243976825,0.19238428102960958,0.47837804690331026,-0.13460877271540975,0.8561286319731723,0.03444771007934076,0.3708088635544763
1731409619438425600,1.211425537109375,1.0474123321126483,0.19677537648873417,0.47835595978589385,-0.14415303108184518,0.8552396142504852,0.03194133103195752,0.3759311864915769
1731409619448446500,1.221446533203125,1.0522114703780938,0.20233297273400766,0.4786528953196542,-0.15683775979455175,0.853895455920594,0.028553649170128082,0.38210769479172046
1731409619458467600,1.231467529296875,1.0586514761748358,0.20836562029447336,0.4793593749022824,-0.17184830154068892,0.8521772159628543,0.024337720637277793,0.3881340254886586
1731409619468487400,1.2414873046875,1.0661712209071081,0.21416124758632188,0.4804458910767993,-0.1878228615566743,0.8502489175614797,0.01958424569175612,0.3930407589417762
1731409619478508500,1.251508544921875,1.0746990889513428,0.2192623557456721,0.48205869719361333,-0.20353643559796886,0.8481317313661131,0.014699740967561608,0.396398907591
1731409619488529400,1.261529296875,1.0842583480147958,0.2235042002342647,0.4843172907619803,-0.21806549714520235,0.8458017806167718,0.0101020371835852,0.3983148710900499
1731409619498550500,1.271550537109375,1.0948211596970958,0.22695152615347577,0.48724784276162897,-0.23081729841925652,0.8432347262801924,0.006157442279121685,0.39927146842150213
1731409619508570400,1.2815703125,1.1057583139784999,0.22993036027890773,0.49053575380783704,-0.24148104395713194,0.8405336118148145,0.0031750476750615655,0.4002442949021225
1731409619518591500,1.291591552734375,1.1162267488558881,0.23290776067349284,0.49372606775902494,-0.24980981531511165,0.8378461943278962,0.0015084337923239137,0.40255596565870183
1731409619528612600,1.301612548828125,1.1259540083946797,0.2364668855945279,0.49652049329435444,-0.2563472543902162,0.8351941602202524,0.0012099262749393541,0.4073668478688446
1731409619538633500,1.311633544921875,1.1348701467965832,0.2410292116246181,0.49871703205119233,-0.2620176828076327,0.8325755478069325,0.002035876266523344,0.41520848336334715
1731409619548653600,1.321653564453125,1.1430780370876252,0.24684743666681178,0.5001887776602804,-0.2683346966754636,0.8299799125082041,0.003307265568847287,0.42581741651858496
1731409619558674700,1.3316748046875,1.1507484854482821,0.2540806106079689,0.5008161538413339,-0.2773800190958493,0.8274120389129049,0.00395553573416671,0.4383220129171706
1731409619568695600,1.341695556640625,1.1583150299621034,0.26260028900523763,0.5006916398702345,-0.29048414812489276,0.824826614065599,0.003187737256675683,0.45158429475309175
1731409619578715600,1.351715576171875,1.1667317041839576,0.2721586576542915,0.5002100880038031,-0.307863763012683,0.8220211539162245,0.0008543778257316829,0.4648571164176294
1731409619588736500,1.361736572265625,1.1768824822039,0.2826080513478837,0.49975617562670427,-0.3288517415462929,0.8187611380526585,-0.0026010732176777063,0.47819474809272344
1731409619598757400,1.37175732421875,1.1889860968783106,0.2938692353652731,0.49944083104779263,-0.3524392805991295,0.8149581399086996,-0.006563546820696355,0.4920413361298256
1731409619608778200,1.3817783203125,1.2030353253119774,0.30575499061690353,0.499346161353599,-0.37726675327185516,0.8105930108169821,-0.010313599675634189,0.5068041567574442
1731409619618798300,1.39179833984375,1.219000252686059,0.31858490953342383,0.49927296523431725,-0.4033461983558853,0.8056341916718546,-0.013553897441458705,0.5233581561924341
1731409619628819200,1.401819091796875,1.2374520802943176,0.3331991137808899,0.49886798397816856,-0.432913764137963,0.7998923797544357,-0.016770897629370132,0.5425411974158315
1731409619638840300,1.41184033203125,1.2592885335863715,0.3496391195190738,0.4982634739190062,-0.4663634543483599,0.7931530044581586,-0.01985682106500074,0.564326399114329
1731409619648860200,1.421860107421875,1.2848885265389498,0.3673539961392978,0.4977431141877713,-0.5022384722609289,0.7853746444436459,-0.02212184278683081,0.5883618101179702
1731409619658881300,1.43188134765625,1.3137827568369518,0.38577083506022986,0.4972985049344936,-0.5393151613044423,0.7767477942067303,-0.02319438585877154,0.6141012614457313
1731409619668902100,1.441902099609375,1.344898569390827,0.40428868400408996,0.4967520461112775,-0.5768121947220307,0.7676270368688076,-0.023170942441143566,0.6405860698912659
1731409619678923300,1.45192333984375,1.3775557786049135,0.4224658907662697,0.4960504277559974,-0.6145916969148084,0.7582570660612146,-0.02242444785537149,0.666740950122275
1731409619688943000,1.461943115234375,1.4121619425301521,0.44019202057049656,0.4953915006380132,-0.6530380641035627,0.7485783173711218,-0.021185251387779925,0.6919584628801079
1731409619698964500,1.471964599609375,1.4495294340017426,0.45785208090610247,0.4947270368125733,-0.6935175243079607,0.738396152757113,-0.01969402262985934,0.7163896507779981
1731409619708985300,1.4819853515625,1.4897571361422404,0.47573281093453085,0.493764225956496,-0.7366928559886508,0.7277045423778944,-0.017928539164577942,0.7405323129091259
1731409619719006200,1.492006103515625,1.540147682517161,0.49370578419141753,0.4951754282012317,-0.7816426552159363,0.7147533735115275,-0.013548582321483881,0.764724039889066
1731409619729026300,1.5020263671875,1.584186273242876,0.5115432210554383,0.49299131511246735,-0.8281997295658822,0.7036861417725817,-0.010438673668918154,0.7889862725511253
1731409619739047200,1.512047119140625,1.635574401901176,0.5289474567374649,0.49241156121415514,-0.8756861302276296,0.6911719926366705,-0.005159340684187947,0.8126419971694907
1731409619749068300,1.522068359375,1.6855282230104554,0.5453137969038587,0.49098416447376547,-0.9228016923529758,0.6793874365269256,0.00011411086546399073,0.8346636786437088
1731409619759088400,1.53208837890625,1.7359442500291244,0.5605813784490531,0.4896407583871198,-0.9698622463883616,0.6678114005299657,0.005331695016316781,0.8540489848998124
1731409619769109200,1.542109130859375,1.7877053109029246,0.5749125802394712,0.4887064467126809,-1.0174538403431257,0.6561515524691287,0.010328067929144567,0.8703496453035382
1731409619779130000,1.552130126953125,1.839268555750897,0.5880391838273125,0.48813189408469393,-1.063472044534652,0.6447436275378087,0.015583363658314801,0.8843173735223132
1731409619789151200,1.562151123046875,1.887133806937209,0.599084331854318,0.4879509205303483,-1.1029607508496144,0.6344393147242463,0.02210628340476025,0.8974493737469937
1731409619799171300,1.57217138671875,1.9314849181048743,0.6082537790467788,0.4881294664095415,-1.1362206544048528,0.6251893645928973,0.02992265681087077,0.9104173998185109
1731409619809192200,1.582192138671875,1.9744651913542473,0.6161473976604882,0.4888390664533282,-1.166085283214037,0.616382149484539,0.03836427822084587,0.9224316858267769
1731409619819213000,1.592213134765625,2.009757098314391,0.6234118796835664,0.4876939558103611,-1.1945275158717534,0.6095208153630596,0.04468435139427094,0.9332347895491835
1731409619829234400,1.602234375,2.0449822473578037,0.6303805455410366,0.4865254779326751,-1.2231572881993011,0.6027725539175047,0.050779657393826984,0.9430673364759627
1731409619839254000,1.61225390625,2.0802754245866057,0.637482704204714,0.48478313472127765,-1.2535462164450846,0.5961764439507907,0.05634575446066477,0.9522725140848651
1731409619849275400,1.622275390625,2.1238409199435195,0.6445657447558586,0.4847391259955748,-1.2860702432785716,0.5877706720000563,0.06394171533261095,0.96089367974187
1731409619859296300,1.632296142578125,2.16727729608135,0.6513869193464891,0.48454079012227474,-1.318845557892156,0.5795004791775333,0.07137564280290334,0.9686589634442244
1731409619869316400,1.64231640625,2.20904311519521,0.6574923085361063,0.4844843547315358,-1.3496299166730006,0.5716395200524619,0.07878492814267822,0.975597976596966
1731409619879337200,1.652337158203125,2.240777861535995,0.6631306099886088,0.48225432899969045,-1.3777633266303464,0.5662710234333518,0.08381945640411247,0.9824649698201052
1731409619889358300,1.6623583984375,2.277235942378816,0.6676291632758372,0.48202005612538096,-1.402826536805148,0.5599271565547719,0.09170313150280952,0.9900490580331968
1731409619899379200,1.672379150390625,2.3100508176278414,0.6711556565895195,0.48164861850705915,-1.4241144798978735,0.5546088992549161,0.0998683497958053,0.9985020686138107
1731409619909399300,1.6823994140625,2.3385766845148717,0.6736254473939183,0.4813510048732119,-1.441025847492242,0.5503252786043559,0.10803710334849526,1.0073768093054176
1731409619919420200,1.692420166015625,2.3628148615962985,0.6751004334549588,0.48143167279502214,-1.4535489174951894,0.546850132960987,0.11583573957158928,1.0157793822559074
1731409619929441300,1.702441162109375,2.3762610268587996,0.6762580840126473,0.4802127628067769,-1.4624544299852702,0.5455034175503924,0.12040254513097244,1.022550069798909
1731409619939461000,1.712461181640625,2.389001420542073,0.6768669279803291,0.48022655681378196,-1.4688659055678612,0.5437805677884874,0.12464475895042429,1.0271912493184359
1731409619949482200,1.722482177734375,2.409863490837775,0.6769004413001621,0.48305635896641347,-1.4749629556655313,0.5397126188749231,0.13104413654330474,1.0299375298559679
1731409619959503000,1.732503173828125,2.432603478529565,0.6773948947029454,0.48587900755353397,-1.483537837164175,0.53507403663006,0.13694393519414166,1.0313422027746837
1731409619969524200,1.742524169921875,2.460427372614905,0.6785048908742889,0.4888240851450108,-1.4962095972744636,0.5293112544837246,0.1432191844368149,1.0319446763515543
1731409619979544000,1.7525439453125,2.496079746776403,0.6801165012289098,0.49236625455331534,-1.5134390362814645,0.5218105780903516,0.15076734162843008,1.0318490949657448
1731409619989565200,1.762565185546875,2.540789070440147,0.6820890884061542,0.49678004876757303,-1.5351931235223284,0.5122104434903769,0.1600143785189738,1.0308382026056302
1731409619999586300,1.77258642578125,2.594582000663068,0.6843289144747094,0.5020655085848984,-1.561283549983837,0.5003847368706666,0.1709954059822341,1.0285610020000462
1731409620009607400,1.782607421875,2.6568958149674664,0.6868407786766259,0.5080253519566518,-1.591648514901574,0.48630667753376217,0.18348274846632906,1.0245072310141352
1731409620019627300,1.792627197265625,2.7235786960220256,0.6900924388012107,0.5134958102343496,-1.6265185383166598,0.4708525384513808,0.19593978292786196,1.0180618650629352
1731409620029648400,1.8026484375,2.8010735621824594,0.6936657720883364,0.5199374673787767,-1.6661233796505612,0.45195967059350717,0.2102979439114968,1.0078782585792985
1731409620039669200,1.812669189453125,2.8894476552734427,0.6975297229919729,0.5272060261811887,-1.7100621454679124,0.4291139915677881,0.22664329992644547,0.9929023667962094
1731409620049689300,1.822689453125,2.986410803646717,0.7018206512908712,0.5344592904043074,-1.7577566616279576,0.4025102256947463,0.24451259193879243,0.9725846010001945
1731409620059710200,1.832710205078125,3.0884406188992473,0.7066924939101982,0.5406051727627136,-1.8083175915472234,0.37285558805302277,0.2632690816055595,0.9469502649042421
1731409620069731300,1.8427314453125,-3.089982035468871,0.7127235750066985,0.5439598772717146,-1.8632493042386187,0.3411528704169595,0.2823958630653862,0.916570729598214
1731409620079752200,1.852752197265625,-2.9855063988647617,0.7197511302297388,0.5440127444657078,-1.9209201187950586,0.3082551540078862,0.30164096087905246,0.8818669194890894
