time,seconds_elapsed,z,y,x
1731409618326125800,0.099125732421875,0.32852795720100403,0.3293052613735199,0.09643088281154633
1731409618336147000,0.10914697265625,0.24486446380615234,0.30536529421806335,0.2472643405199051
1731409618346167800,0.119167724609375,0.12305103987455368,0.18944776058197021,0.3739284574985504
1731409618356188000,0.12918798828125,-0.0491580106317997,0.01946430653333664,0.46769779920578003
1731409618366208800,0.139208740234375,-0.25839298963546753,-0.15178661048412323,0.5158678889274597
1731409618376230000,0.14922998046875,-0.47726595401763916,-0.29182571172714233,0.5115916728973389
1731409618386249700,0.159249755859375,-0.6685472726821899,-0.36337634921073914,0.44733574986457825
1731409618396271000,0.16927099609375,-0.7826922535896301,-0.38468801975250244,0.3510850965976715
1731409618406292000,0.1792919921875,-0.7680490612983704,-0.3325437307357788,0.23589299619197845
1731409618416312800,0.189312744140625,-0.6498396396636963,-0.24909092485904694,0.12829862534999847
1731409618426333000,0.1993330078125,-0.4773503839969635,-0.21083182096481323,0.03688747435808182
1731409618436354000,0.20935400390625,-0.30762580037117004,-0.18665377795696259,-0.03049822337925434
1731409618446375000,0.219375,-0.1720205694437027,-0.16163139045238495,-0.06712599843740463
1731409618456395800,0.229395751953125,-0.06030363589525223,-0.12633757293224335,-0.06939181685447693
1731409618466415900,0.239415771484375,0.023825976997613907,-0.11232154816389084,-0.05543244630098343
1731409618476436700,0.249436767578125,0.08520597964525223,-0.11977200955152512,-0.0444389209151268
1731409618486457900,0.259457763671875,0.13966649770736694,-0.14948901534080505,-0.03036336787045002
1731409618496478000,0.26947802734375,0.19267910718917847,-0.16399526596069336,-0.012476779520511627
1731409618506498800,0.279498779296875,0.24382422864437103,-0.14318817853927612,-0.00105722073931247
1731409618516519700,0.289519775390625,0.2751573920249939,-0.10966724902391434,-0.014531750231981277
1731409618526540800,0.299540771484375,0.28271403908729553,-0.1093631163239479,-0.04479862004518509
1731409618536561000,0.309560791015625,0.27693071961402893,-0.12490265816450119,-0.07924261689186096
1731409618546582000,0.31958203125,0.2826260030269623,-0.1083844006061554,-0.10787242650985718
1731409618556603000,0.329602783203125,0.3173176646232605,-0.04373509809374809,-0.10839493572711945
1731409618566623000,0.339623046875,0.37241458892822266,0.018489394336938858,-0.08695744723081589
1731409618576643800,0.349643798828125,0.42154139280319214,0.05490918830037117,-0.05289455130696297
1731409618586665000,0.3596650390625,0.43540069460868835,0.04909311234951019,-0.017954664304852486
1731409618596685300,0.369685302734375,0.4066164493560791,-0.0016624783165752888,0.02533608488738537
1731409618606705400,0.379705322265625,0.35467153787612915,-0.08936889469623566,0.07487273216247559
1731409618616726300,0.389726318359375,0.31927546858787537,-0.13025161623954773,0.13434085249900818
1731409618626747600,0.39974755859375,0.31388500332832336,-0.1009192243218422,0.18425363302230835
1731409618636768500,0.4097685546875,0.3454189598560333,-0.02744181454181671,0.22761575877666473
1731409618646788600,0.41978857421875,0.404642254114151,0.02747482992708683,0.25675442814826965
1731409618656809500,0.4298095703125,0.48849454522132874,0.06870189309120178,0.28709766268730164
1731409618666830600,0.43983056640625,0.5732681751251221,0.09298206120729446,0.31763988733291626
1731409618676850400,0.449850341796875,0.6331592202186584,0.1241583600640297,0.32728666067123413
