time,seconds_elapsed,z,y,x
1731409782478891000,0.12589111328125,2.8477699756622314,1.2632321119308472,0.1432436853647232
1731409782488697300,0.135697265625,3.1751840114593506,1.2058124542236328,-0.08154810965061188
1731409782498502700,0.145502685546875,3.2045047283172607,1.0640959739685059,-0.2623589038848877
1731409782508307000,0.155306884765625,2.9467272758483887,0.7733326554298401,-0.4162923991680145
1731409782518112300,0.1651123046875,2.4542315006256104,0.5216635465621948,-0.4969242513179779
1731409782527918600,0.174918701171875,1.9191293716430664,0.3946073353290558,-0.457830011844635
1731409782537724000,0.184723876953125,1.4414467811584473,0.17714570462703705,-0.3662029206752777
1731409782547528200,0.194528076171875,1.051726222038269,-0.17836740612983704,-0.3258870244026184
1731409782557333800,0.204333740234375,0.7682931423187256,-0.2761029601097107,-0.3637595474720001
1731409782567139800,0.214139892578125,0.5728220343589783,0.028098974376916885,-0.4737120568752289
1731409782576945200,0.223945068359375,0.43110546469688416,0.44958359003067017,-0.6887302994728088
1731409782586749700,0.233749755859375,0.3211529552936554,0.896723747253418,-0.9917105436325073
1731409782596555000,0.243554931640625,0.17332790791988373,1.3524158000946045,-1.304464340209961
1731409782606361000,0.253361083984375,0.007177455350756645,1.6541743278503418,-1.5097090005874634
1731409782616166400,0.26316650390625,-0.07345438003540039,1.7164808511734009,-1.5805672407150269
1731409782625971000,0.272970947265625,-0.01847812905907631,1.84109365940094,-1.5940059423446655
1731409782635776500,0.282776611328125,0.0584886260330677,1.7690136432647705,-1.6172181367874146
1731409782645582600,0.29258251953125,0.08292251825332642,1.4648116827011108,-1.656312346458435
1731409782655388000,0.302387939453125,0.10979979485273361,1.2607887983322144,-1.6758594512939453
1731409782665192400,0.3121923828125,0.1391204595565796,1.1606098413467407,-1.6660858392715454
1731409782674997800,0.321997802734375,0.19654010236263275,1.0469921827316284,-1.696628212928772
1731409782684803800,0.331803955078125,0.3064926266670227,0.7953231334686279,-1.7772600650787354
1731409782694609200,0.341609130859375,0.4274403750896454,0.40193748474121094,-1.8652220964431763
1731409782704413700,0.35141357421875,0.47142136096954346,-0.04886778071522713,-1.8969861268997192
1731409782714219000,0.361218994140625,0.37979426980018616,-0.3298575282096863,-1.8016940355300903
1731409782724025000,0.371025146484375,0.15622419118881226,-0.48012593388557434,-1.601336121559143
1731409782733830400,0.380830322265625,-0.0856713280081749,-0.4605788290500641,-1.2983558177947998
1731409782743635000,0.390635009765625,-0.2652604281902313,-0.3799470067024231,-0.8793146014213562
1731409782753440300,0.400440185546875,-0.32634514570236206,-0.2357870489358902,-0.3649812340736389
1731409782763246600,0.41024658203125,-0.22005772590637207,0.06841489672660828,0.16156910359859467
1731409782773052000,0.420052001953125,-0.00015271181473508477,0.5412106513977051,0.6526902914047241
1731409782782856200,0.429856201171875,0.1782146841287613,1.1215155124664307,1.0973870754241943
1731409782792661800,0.439661865234375,0.18676654994487762,1.7005987167358398,1.5237585306167603
1731409782802467800,0.4494677734375,0.04993676394224167,2.0952060222625732,1.9354695081710815
1731409782812273200,0.459273193359375,-0.2041756957769394,2.2369227409362793,2.284874200820923
1731409782822077700,0.46907763671875,-0.5083776116371155,2.074437379837036,2.525547981262207
1731409782831883000,0.478883056640625,-0.7453863620758057,1.7030421495437622,2.6159534454345703
1731409782841689000,0.488689208984375,-0.8638907074928284,1.3707412481307983,2.580524206161499
1731409782851494400,0.498494384765625,-0.880994439125061,1.2998830080032349,2.4742367267608643
1731409782861299000,0.508298828125,-0.7783721089363098,1.5930896997451782,2.290982723236084
1731409782871104300,0.518104248046875,-0.4509579837322235,2.1257483959198,1.835290551185608
1731409782880910300,0.527910400390625,-0.26159533858299255,2.649855375289917,1.308740258216858
1731409782890716000,0.5377158203125,-0.5169295072555542,2.9407713413238525,1.1523633003234863
1731409782900520200,0.547520263671875,-0.8724426031112671,2.493478536605835,1.0485193729400635
1731409782910325800,0.55732568359375,-0.9542961120605469,0.8600729703903198,0.61481773853302
1731409782920131800,0.5671318359375,-1.289040446281433,-0.5815265774726868,0.40102121233940125
1731409782929937200,0.576937255859375,-1.6958646774291992,-1.637070655822754,0.251974493265152
1731409782939741700,0.58674169921875,-1.9744110107421875,-2.2259273529052734,0.12613995373249054
1731409782949547000,0.596547119140625,-2.024500608444214,-2.3590919971466064,0.04184303805232048
1731409782959353000,0.60635302734375,-1.890114188194275,-1.9938054084777832,0.06383354216814041
1731409782969158400,0.616158447265625,-1.6689873933792114,-1.2656755447387695,0.23364907503128052
1731409782978963000,0.625962890625,-1.4258701801300049,-0.38727715611457825,0.5488462448120117
1731409782988768300,0.635768310546875,-1.2206255197525024,0.4715740978717804,0.9776610136032104
1731409782998574300,0.64557421875,-1.1656492948532104,1.165496587753296,1.4370181560516357
1731409783008379600,0.655379638671875,-1.3085875511169434,1.4269392490386963,1.8133001327514648
1731409783018184200,0.66518408203125,-1.463742733001709,1.2840009927749634,2.064969062805176
1731409783027989800,0.67498974609375,-1.501615285873413,1.0237799882888794,2.1309406757354736
1731409783037795800,0.6847958984375,-1.5468180179595947,0.7977665066719055,2.0063278675079346
1731409783047601200,0.69460107421875,-1.8082605600357056,0.6365028619766235,1.8206303119659424
1731409783057405700,0.70440576171875,-2.0550429821014404,0.5790832042694092,1.6899089813232422
1731409783067211000,0.7142109375,-2.0611512660980225,0.6536065936088562,1.637376070022583
1731409783077017000,0.72401708984375,-1.9072178602218628,0.9590302109718323,1.6850221157073975
1731409783086822400,0.733822509765625,-1.7862701416015625,1.3817365169525146,1.8694980144500732
