time,seconds_elapsed,z,y,x
1731409967935957800,0.105957763671875,8.359624862670898,5.4281182289123535,0.2826521694660187
1731409967945762600,0.115762451171875,8.366803169250488,5.36351203918457,0.24167509377002716
1731409967955568000,0.125568115234375,8.388339042663574,5.284249782562256,0.2727817893028259
1731409967965374500,0.13537451171875,8.263612747192383,5.147858619689941,0.21774685382843018
1731409967975179800,0.1451796875,8.160721778869629,5.262714385986328,0.47647079825401306
1731409967984984600,0.154984619140625,8.187042236328125,5.365904808044434,0.3975076675415039
1731409967994790100,0.1647900390625,8.275577545166016,5.4951171875,0.18903298676013947
1731409968004596500,0.174596435546875,7.978867053985596,5.418546676635742,0.06699903309345245
1731409968014401800,0.18440185546875,7.75124979019165,5.3347978591918945,0.02632104977965355
1731409968024206600,0.19420654296875,7.801798343658447,5.509474277496338,0.08135596662759781
1731409968034012200,0.20401220703125,7.772785186767578,5.43290376663208,0.07417750358581543
1731409968043818500,0.213818603515625,7.916653633117676,5.437689304351807,-0.01196411345154047
1731409968053623800,0.223623779296875,7.988438606262207,5.554937839508057,0.016749758273363113
1731409968063428600,0.2334287109375,7.732107162475586,5.511867046356201,0.04546362906694412
1731409968073234200,0.243234130859375,7.430611610412598,5.523830890655518,0.08614161610603333
1731409968083040500,0.25304052734375,7.3660054206848145,5.684150218963623,0.11964113265275955
1731409968092846000,0.26284619140625,7.468896865844727,5.715256690979004,0.059820566326379776
1731409968102650600,0.272650634765625,7.418647289276123,5.650650501251221,0.02632104977965355
1731409968112456200,0.282456298828125,7.504789352416992,5.686542987823486,0.062213387340307236
1731409968122262500,0.292262451171875,7.7201433181762695,5.7511491775512695,0.0933200865983963
1731409968132068000,0.302068115234375,7.8113694190979,5.736792087554932,0.10767702013254166
1731409968141872600,0.31187255859375,7.9142608642578125,5.859125137329102,0.17706887423992157
1731409968151678200,0.32167822265625,7.722536087036133,5.938088417053223,0.07896314561367035
1731409968161484500,0.331484619140625,7.363612651824951,6.040979862213135,0.014356935396790504
1731409968171290000,0.3412900390625,7.2559356689453125,6.122335910797119,0.02871387079358101
1731409968181094700,0.3510947265625,7.334898948669434,6.131906986236572,0.14117653667926788
1731409968190900200,0.360900146484375,7.612466335296631,6.045765399932861,0.24885354936122894
1731409968200706600,0.37070654296875,7.875975608825684,6.000301837921143,0.2946162819862366
1731409968210512100,0.38051220703125,7.954938888549805,5.923731327056885,0.37597227096557617
1731409968220316700,0.390316650390625,7.797012805938721,5.935695648193359,0.4453641176223755
1731409968230122200,0.400122314453125,7.521538734436035,6.012266159057617,0.4262215197086334
1731409968239928600,0.409928466796875,7.318149089813232,6.112764358520508,0.40707895159721375
1731409968249734100,0.419734130859375,7.380362510681152,6.096014976501465,0.38793638348579407
1731409968259539000,0.4295390625,7.404290676116943,6.031408786773682,0.34247273206710815
1731409968269344300,0.43934423828125,7.370790958404541,6.052944183349609,0.38793638348579407
1731409968279150600,0.449150634765625,7.511967658996582,6.019444465637207,0.4453641176223755
1731409968288956200,0.4589560546875,7.610073089599609,5.909374713897705,0.45972105860710144
1731409968298761000,0.468760986328125,7.940581798553467,5.883053779602051,0.4286143481731415
1731409968308566500,0.47856640625,8.203792572021484,5.787041664123535,0.3496512174606323
1731409968318372900,0.488372802734375,8.210970878601074,5.755934715270996,0.41904306411743164
1731409968328178200,0.49817822265625,8.050651550292969,5.763113498687744,0.4860421121120453
1731409968337983000,0.50798291015625,7.9621171951293945,5.746363639831543,0.4740779995918274
1731409968347788500,0.51778857421875,7.995616912841797,5.746363639831543,0.47647079825401306
1731409968357595000,0.527594970703125,8.26839828491211,5.581258773803711,0.4094717800617218
1731409968367400200,0.537400146484375,8.594121932983398,5.2746782302856445,0.12681959569454193
1731409968377205000,0.547205078125,8.103293418884277,5.456831932067871,-0.04546362906694412
1731409968387010600,0.557010498046875,8.464909553527832,5.68893575668335,0.7085745930671692
1731409968396817000,0.56681689453125,8.64197826385498,5.938088417053223,1.134796142578125
1731409968406622200,0.576622314453125,8.546265602111816,6.124728679656982,1.316650629043579
1731409968416427000,0.586427001953125,8.567800521850586,6.218048572540283,1.5155540704727173
1731409968426232600,0.596232666015625,8.661120414733887,6.297011852264404,1.5897315740585327
1731409968436039000,0.606038818359375,8.725727081298828,6.404688835144043,1.5514464378356934
1731409968445844200,0.61584423828125,8.567800521850586,6.404688835144043,1.4724832773208618
1731409968455649000,0.62564892578125,8.026723861694336,6.380760669708252,1.2113664150238037
1731409968465454600,0.63545458984375,7.574181079864502,6.426523208618164,0.8811569213867188
1731409968475261000,0.645260986328125,7.480860710144043,6.527021884918213,0.6678966283798218
1731409968485066500,0.65506640625,7.586144924163818,6.598806858062744,0.5338985323905945
1731409968494871000,0.66487109375,7.8903326988220215,6.529414653778076,0.4334000051021576
1731409968504676600,0.674676513671875,8.330612182617188,6.342475414276123,0.34247273206710815
1731409968514483000,0.68448291015625,8.43140983581543,6.20847749710083,0.05503492057323456
1731409968524288500,0.69428857421875,8.64915657043457,6.141478538513184,-0.37118661403656006
1731409968534093000,0.704093017578125,9.185447692871094,6.34008264541626,-0.6846463680267334
1731409968543898600,0.713898681640625,9.618847846984863,6.605985164642334,-0.8955138921737671
1731409968553705000,0.723705078125,10.303494453430176,6.850052833557129,-1.043868899345398
1731409968563510500,0.733510498046875,10.94267749786377,7.16859769821167,-0.8282157182693481
1731409968573315000,0.743315185546875,11.047961235046387,7.422236919403076,-0.7133602499961853
1731409968583120600,0.75312060546875,11.435897827148438,7.446165084838867,-0.6583253145217896
1731409968592927000,0.762927001953125,11.732906341552734,7.16859769821167,-0.3927220106124878
1731409968602732500,0.772732666015625,12.058330535888672,6.6969122886657715,0.06699903309345245
1731409968612537000,0.782537109375,12.484552383422852,6.163013935089111,0.39032918214797974
1731409968622342700,0.7923427734375,12.597014427185059,6.148656845092773,0.5458626747131348
1731409968632149000,0.80214892578125,12.197113990783691,6.184549331665039,0.8018946647644043
1731409968641954600,0.81195458984375,11.732906341552734,5.834897994995117,1.1204391717910767
1731409968651759400,0.82175927734375,11.507681846618652,5.243571758270264,1.5514464378356934
